"","X","ID_PROV","ANEMIA","se","CV","var","ID_DEP","lasso","gb","mrp","ebma","direct_model_lasso","direct_minus_lasso","direct_minus_gb","direct_model_gb","direct_minus_mrp","direct_model_mrp","direct_minus_ebma","direct_model_ebma","samp_size","log_samp"
"123",1312,1312,0.356515548962815,0.0451515048127507,12.664666364232,0.00203865838685585,13,0.335357020399183,0.299893512617308,0.350105865647093,0.339017145507817,1.06309254697709,0.0211585285636321,0.0566220363455068,1.18880713974551,0.00640968331572167,1.01830784326871,0.0174984034549981,1.05161509878442,138,4.92725368515721
"124",1401,1401,0.250055953651728,0.00954774558369312,3.81824365477457,9.11594457309315e-05,14,0.261188217491689,0.28229674788021,0.264055960976033,0.259917072257804,0.957378384266834,-0.0111322638399613,-0.0322407942284825,0.885791124160724,-0.0140000073243046,0.946980907863029,-0.00986111860607614,0.962060519840362,2500,7.82404601085629
"125",1402,1402,0.335007246031895,0.0295503838234027,8.82081930269332,0.00087322518411042,14,0.378175597565122,0.364813348258416,0.383546174576368,0.371895032287367,0.885851039011598,-0.0431683515332267,-0.0298061022265206,0.918297665453273,-0.0485389285444732,0.873446975196441,-0.0368877862554718,0.900811296056872,288,5.66296048013595
"126",1403,1403,0.309560342248964,0.0168358315594767,5.43862674306531,0.00028344522429907,14,0.334081677754642,0.330990479739623,0.338455415568343,0.330769952133305,0.926600777179743,-0.0245213355056783,-0.0214301374906586,0.935254519986445,-0.0288950733193793,0.914626648030264,-0.021209609884341,0.935878063446969,918,6.82219739062049
"127",1601,1601,0.431525492573377,0.0113795607507074,2.63705411303654,0.000129494402879041,16,0.427713262453662,0.414857498178029,0.417410339517399,0.455280554114888,1.00891305099553,0.00381223011971532,0.0166679943953478,1.04017763802884,0.0141151530559778,1.03381601201421,-0.0237550615415114,0.947823245849598,2268,7.72665366484764
"128",1602,1602,0.48717744683673,0.0230256229732413,4.72633187819918,0.000530179313305856,16,0.510036413098862,0.457394211974293,0.499347174242182,0.487766190535416,0.955181697472841,-0.022858966262132,0.0297832348624372,1.06511502350211,-0.0121697274054523,0.975628724796688,-0.000588743698686056,0.998792979689634,568,6.34212141872115
"129",1603,1603,0.575912572197338,0.0318880692212366,5.53696355326482,0.00101684895865838,16,0.564630067956368,0.524564460851678,0.563573970567683,0.530544047678205,1.01998211728576,0.01128250424097,0.0513481113456596,1.09788713337974,0.0123386016296546,1.02189349095954,0.045368524519133,1.08551320991665,290,5.66988092298052
"130",1604,1604,0.579232944492584,0.033548968547942,5.7919648505717,0.0011255332906308,16,0.553598606042063,0.515563906892928,0.55389996268228,0.540106943087266,1.04630491870959,0.0256343384505205,0.0636690375996559,1.12349397765907,0.0253329818103044,1.04573566260526,0.0391260014053176,1.07244121170091,287,5.65948221575962
"131",1605,1605,0.521572699532297,0.0378235124284351,7.25181982537661,0.00143061809242398,16,0.524443923177391,0.506987577568108,0.522212949890399,0.512634099190482,0.994525203709676,-0.00287122364509429,0.014585121964189,1.02876820381704,-0.00064025035810189,0.998773966907109,0.00893860034181537,1.01743660898862,205,5.32300997913841
"132",1606,1606,0.582259770456715,0.0334064271331354,5.73737510783752,0.00111598937380149,16,0.541646940351025,0.518909487317641,0.538958044808087,0.546916071256152,1.07498026312005,0.0406128301056903,0.0633502831390739,1.12208349372555,0.0433017256486276,1.08034340718311,0.0353436992005629,1.06462362519241,248,5.51342874616498
"133",1607,1607,0.538890642652651,0.0315934906668646,5.86269052870317,0.000998148652517262,16,0.582240921069948,0.50152965067554,0.588687647892093,0.534684533403043,0.925545806128442,-0.0433502784172967,0.0373609919771114,1.07449408410208,-0.0497970052394417,0.915410140814489,0.00420610924960763,1.0078665250009,290,5.66988092298052
"134",1701,1701,0.443208176022578,0.011844435998943,2.6724317464621,0.000140290664133057,17,0.398775021347169,0.375271191063158,0.391535660012947,0.435273945377257,1.11142411710067,0.0444331546754088,0.0679369849594202,1.18103437348055,0.0516725160096312,1.13197397143321,0.00793423064532056,1.01822813134024,2459,7.80751004221619
"135",1702,1702,0.410429387159471,0.0273517145331629,6.66417059520533,0.000748116287903634,17,0.424172087011496,0.388137443247007,0.424431515724477,0.430647848111936,0.967601121637095,-0.013742699852025,0.022291943912464,1.05743311886114,-0.0140021285650064,0.967009686966564,-0.0202184609524648,0.953051057746817,449,6.10702288774225
"136",1703,1703,0.413528346712771,0.0331903333166052,8.02613256876889,0.00110159822566735,17,0.401562933118962,0.360928131337519,0.396680849420541,0.411508650882219,1.02979710677197,0.0119654135938094,0.0526002153752518,1.14573598123351,0.0168474972922302,1.04247116369958,0.00201969583055189,1.00490802763495,284,5.64897423816121
"137",1801,1801,0.268403990518005,0.0126541331727957,4.71458458884084,0.000160127086354849,18,0.274048347449412,0.264902256895236,0.270567214610553,0.278152914221247,0.979403791396886,-0.00564435693140675,0.00350173362276868,1.0132189648507,-0.00216322409254771,0.992004855075803,-0.00974892370324204,0.964951207753705,1400,7.24422751560335
"138",1802,1802,0.461662423256763,0.0349052190338819,7.56076675845646,0.00121837431580327,18,0.421873823415378,0.381712359149313,0.430410513239938,0.405581540650896,1.0943139811787,0.0397885998413854,0.0799500641074499,1.20945107537421,0.0312519100168248,1.07260954148535,0.0560808826058669,1.13827276881454,221,5.39816270151775
"139",1803,1803,0.264000753814626,0.0135676291291055,5.13923878362572,0.000184080560184952,18,0.278419169520054,0.256104302475677,0.274694088429964,0.284064130283101,0.948213279529986,-0.0144184157054285,0.00789645133894862,1.030832950726,-0.0106933346153375,0.961071842949165,-0.0200633764684753,0.92937025717228,1190,7.08170858610557
"140",1901,1901,0.513404373005569,0.0137913491195588,2.68625470383542,0.000190201310537556,19,0.42459617293714,0.351200764651605,0.420962316648793,0.432614339103213,1.20915920992434,0.088808200068429,0.162203608353964,1.46185437128781,0.0924420563567761,1.21959698695287,0.0807900339023563,1.1867483959728,1504,7.31588350450979
"141",1902,1902,0.508892053568125,0.0259385923578462,5.09707160408113,0.000672810573506518,19,0.430065635100111,0.370390410810541,0.430217255732965,0.441006634492399,1.18328927501884,0.0788264184680142,0.138501642757584,1.37393420216926,0.0786747978351595,1.18287225067512,0.067885419075726,1.15393287485088,480,6.17378610390194
"142",1903,1903,0.40519148863761,0.0172578750941066,4.25918993316799,0.000297834252763785,19,0.388649260978956,0.436261191521434,0.39007432755955,0.464359144014131,1.04256338380005,0.0165422276586538,-0.0310697028838238,0.928781877719927,0.0151171610780603,1.03875456550201,-0.0591676553765209,0.872582124979711,1104,7.00669522683704
"143",2001,2001,0.304987324097526,0.0129177547215371,4.23550544592679,0.000166868387045794,20,0.312171732701278,0.277508608119353,0.314293158701177,0.304937873707158,0.976985716991145,-0.00718440860375175,0.0274787159781729,1.09901932831703,-0.00930583460365098,0.970391227597484,4.94503903680776e-05,1.00016216545937,1469,7.29233717617388
"144",2002,2002,0.288769762879692,0.0305035991302925,10.5632940326238,0.00093046955990158,20,0.392024577020031,0.424280525781934,0.385050973693591,0.434062055593623,0.736611375426437,-0.103254814140339,-0.135510762902242,0.680610457780261,-0.0962812108138992,0.749952039101929,-0.145292292713931,0.665272993016564,269,5.59471137960184
"145",2003,2003,0.452095042700896,0.0327780060996961,7.25024674101146,0.00107439768387172,20,0.437270960038257,0.412826920071836,0.45052105009158,0.425926808828819,1.03390136555453,0.0148240826626392,0.0392681226290602,1.09512006296059,0.00157399260931623,1.00349371601837,0.0261682338720768,1.06143833477877,265,5.57972982598622
"146",2004,2004,0.295495315061981,0.0249319157104811,8.43733028567696,0.000621600420994532,20,0.355713014289609,0.334786743288999,0.359339487072051,0.359158870824962,0.830712690262717,-0.0602176992276275,-0.0392914282270175,0.882637443045049,-0.06384417201007,0.822329094611112,-0.0636635557629806,0.822742633039384,378,5.93489419561959
"147",2005,2005,0.264355381103284,0.0245166333785423,9.27411928451103,0.000601065312217855,20,0.341151200764236,0.318640881182812,0.34278073994877,0.348341925913782,0.774892131439324,-0.0767958196609523,-0.0542855000795276,0.829634226851191,-0.0784253588454855,0.771208385695163,-0.083986544810498,0.75889624945323,369,5.91079664404053
"148",2006,2006,0.320211078273481,0.0211391405266051,6.60162685207001,0.000446863262203558,20,0.324956371335301,0.276860021856205,0.32914292445181,0.311046438617716,0.985397137953256,-0.00474529306181981,0.0433510564172763,1.15658113485157,-0.00893184617832865,0.972863320111758,0.00916463965576514,1.02946389515499,558,6.32435896238131
"149",2007,2007,0.304550323820071,0.0310966386103044,10.2106733035938,0.000967000932859876,20,0.326336802278635,0.296220019836392,0.334327589224568,0.31835749383282,0.93323928436376,-0.0217864784585638,0.0083303039836794,1.0281220154812,-0.0297772654044967,0.910933867367747,-0.0138071700127489,0.956629982707429,260,5.56068163101553
"150",2008,2008,0.27176120217301,0.0386615041826231,14.2262780240464,0.00149471190566298,20,0.362255253579454,0.348491995082864,0.355489637937471,0.35398216865527,0.750192576885305,-0.0904940514064436,-0.0767307929098541,0.779820500922527,-0.0837284357644605,0.764470108748463,-0.0822209664822605,0.767725682921808,151,5.01727983681492
"151",2101,2101,0.582742185826935,0.0233010275598846,3.99851394434737,0.000542937885346503,21,0.557004884584309,0.396895028309157,0.55068973353951,0.528017704946308,1.04620659881975,0.0257373012426264,0.185847157517778,1.46825267202142,0.0320524522874248,1.05820419436805,0.0547244808806272,1.10364137484025,514,6.24222326545517
"152",2102,2102,0.62874919560204,0.0357399459386399,5.68429290862444,0.00127734373569691,21,0.614404300235414,0.453706030611163,0.612538611578748,0.565857995823687,1.02334764805704,0.0143448953666255,0.175043164990877,1.38580744618952,0.016210584023292,1.02646459132023,0.0628911997783526,1.11114307872739,212,5.35658627467201
"153",2103,2103,0.654569447185307,0.0391645021722312,5.98324629122871,0.0015338582303987,21,0.610192192043772,0.452888931254641,0.603804783660567,0.559098911179707,1.07272668467438,0.0443772551415351,0.201680515930666,1.44532003767888,0.0507646635247404,1.08407462957975,0.0954705360056,1.17075786430017,175,5.16478597392351
"154",2104,2104,0.615097175187863,0.047080938976503,7.65422779939179,0.0022166148149092,21,0.630180681578356,0.419301197784517,0.629853906429915,0.56754499569527,0.976064790890265,-0.0150835063904931,0.195795977403346,1.46695782992723,-0.0147567312420525,0.976571184061245,0.0475521794925935,1.08378574360318,146,4.98360662170834
"155",2105,2105,0.630331543253875,0.0565766860505036,8.97570281164186,0.00320092140445725,21,0.59019297039807,0.384604534402074,0.591612699636246,0.545826628456006,1.06800923573985,0.0401385728558055,0.245727008851801,1.63890824697067,0.0387188436176288,1.0654462685494,0.0845049147978693,1.15482006628535,88,4.47733681447821
"156",2106,2106,0.671335838702281,0.0533592128464906,7.94821455527178,0.00284720559559708,21,0.607591590406969,0.452211804526558,0.604579354746716,0.564202500363293,1.10491298645627,0.063744248295312,0.219124034175723,1.4845606239871,0.0667564839555645,1.11041806742397,0.107133338338988,1.18988455079516,83,4.4188406077966
"157",2107,2107,0.673672969068757,0.0460173569476925,6.83081540458777,0.00211759714045134,21,0.626308609055717,0.445548525330871,0.626028218381576,0.567852100681359,1.07562463508916,0.04736436001304,0.228124443737886,1.51200807716394,0.0476447506871811,1.0761063947091,0.105820868387398,1.1863528694539,118,4.77068462446567
"158",2108,2108,0.555006969266802,0.0468326091823588,8.43820200027894,0.00219329328282756,21,0.595218117389482,0.407568791925216,0.589960368300784,0.551205502839298,0.932443003752912,-0.0402111481226801,0.147438177341586,1.36175040940975,-0.0349533990339815,0.940752971026418,0.00380146642750401,1.00689664092235,136,4.91265488573605
"159",2109,2109,0.188307769011301,0.171302426295493,90.9693886741405,0.0293445212547229,21,0.594834422406783,0.440985375214925,0.561441095674927,0.565606772219563,0.316571741509816,-0.406526653395482,-0.252677606203624,0.42701590482343,-0.373133326663626,0.335400757910195,-0.377299003208262,0.33293054160639,5,1.6094379124341
"160",2110,2110,0.73685600657581,0.0481467573909058,6.53407951638273,0.00231811024725874,21,0.680032581393877,0.406442885956107,0.704855154124078,0.608389908274852,1.08355985689018,0.056823425181933,0.330413120619703,1.81293862443292,0.0320008524517325,1.04540060786177,0.128466098300958,1.21115751026383,109,4.69134788222914
"161",2111,2111,0.619884006978879,0.0227454891608938,3.66931375948029,0.000517357277168336,21,0.555070467763301,0.330354208872756,0.557108203688502,0.573398373122435,1.1167663260428,0.0648135392155779,0.289529798106123,1.87642230772256,0.0627758032903775,1.11268152734918,0.0464856338564442,1.08107039718879,561,6.3297209055227
"162",2112,2112,0.437544056607354,0.0523371375169454,11.9615697497434,0.00273917596346765,21,0.506641524132986,0.425547130590908,0.486293088448291,0.504644891700165,0.863616651548888,-0.0690974675256317,0.0119969260164461,1.02819176808874,-0.0487490318409365,0.899753804857705,-0.067100835092811,0.867033559248472,109,4.69134788222914
"163",2113,2113,0.66377239011343,0.0605272106972898,9.11866953172705,0.00366354323479411,21,0.608367358605337,0.42455550481224,0.610030482522215,0.559614058955795,1.09107167030642,0.0554050315080931,0.23921688530119,1.56345255823967,0.0537419075912147,1.08809708552434,0.104158331157635,1.18612529383552,69,4.23410650459726
"164",2201,2201,0.271073370264773,0.0204669744154516,7.55034491047954,0.000418897041722752,22,0.314753909750755,0.332082092272458,0.31295701448068,0.318620024347175,0.861223202848945,-0.0436805394859819,-0.0610087220076854,0.816284215778698,-0.0418836442159068,0.866168060538894,-0.0475466540824019,0.850773176670798,545,6.30078579466324
"165",2202,2202,0.39694174332383,0.0309631978239152,7.80043881619552,0.000958719619482908,22,0.378655402863323,0.386490742520844,0.378534784633661,0.383430021907744,1.04829282857772,0.0182863404605071,0.0104510008029858,1.02704075325277,0.0184069586901689,1.04862686188267,0.0135117214160858,1.03523908052077,296,5.69035945432406
"166",2203,2203,0.553361475364969,0.0605243513368658,10.9375795083941,0.00366319710474837,22,0.453195640963672,0.410105780573749,0.465346049939012,0.448539731672427,1.2210211779361,0.100165834401297,0.14325569479122,1.34931401013368,0.0880154254259572,1.18913972824631,0.104821743692542,1.23369555981519,76,4.33073334028633
"167",2204,2204,0.394915088162696,0.050789421914714,12.8608461507528,0.00257956537843083,22,0.364719610465667,0.398637009263074,0.356981812156766,0.374203729440467,1.08279093536669,0.030195477697029,-0.00372192110037844,0.990663382942645,0.0379332760059302,1.10626108870015,0.0207113587222292,1.05534781482055,110,4.70048036579242
"168",2205,2205,0.357727885069608,0.0249131167347456,6.9642646756201,0.00062066338543906,22,0.35563673390012,0.420029315276181,0.350929928365231,0.371843213573968,1.00588002017271,0.00209115116948833,-0.0623014302065732,0.851673614339018,0.00679795670437694,1.01937126518688,-0.0141153285043604,0.962039569396222,426,6.05443934626937
"169",2206,2206,0.43250323160441,0.0331911339132787,7.67419327484634,0.0011016513704492,22,0.381036928448107,0.366741791971681,0.385695185302527,0.393318625535162,1.13506906893753,0.0514663031563032,0.0657614396327287,1.17931264195221,0.0468080463018828,1.12136020382305,0.0391846060692477,1.09962560510815,248,5.51342874616498
"170",2207,2207,0.449386863862041,0.0383007122036766,8.52288201629203,0.00146694455530887,22,0.397824941693602,0.408531682923499,0.403585382784365,0.407705056748098,1.12960957638536,0.0515619221684386,0.0408551809385416,1.10000492653636,0.0458014810776762,1.11348647159044,0.0416818071139431,1.10223519778342,194,5.26785815906333
"171",2208,2208,0.322650177600585,0.0214823381559584,6.65808967337741,0.000461490852646948,22,0.35107815419376,0.347259588177428,0.351588911214087,0.360619140329723,0.919026643345387,-0.0284279765931747,-0.0246094105768426,0.929132523867797,-0.0289387336135019,0.917691563384146,-0.0379689627291381,0.89471173744571,552,6.31354804627709
"172",2209,2209,0.34089800983049,0.0173485710719733,5.0890795990859,0.00030097291823931,22,0.314486209289037,0.365227636697128,0.313968604278629,0.339803858433757,1.08398397055681,0.0264118005414531,-0.0243296268666382,0.933385033272238,0.0269294055518608,1.08577101399592,0.00109415139673308,1.00321994989043,900,6.80239476332431
"173",2210,2210,0.43302285387889,0.0318662588505859,7.35902471778047,0.00101545845313255,22,0.381560377286489,0.363459607298332,0.386497579837255,0.382000066899464,1.13487374385774,0.0514624765924011,0.0695632465805576,1.19139195988692,0.0465252740416345,1.12037662450881,0.0510227869794262,1.13356748179014,294,5.68357976733868
"174",2301,2301,0.250035589281499,0.00877559133240475,3.50973689690425,7.70110032333773e-05,23,0.335053694382937,0.287572732390007,0.325672738930758,0.320626644027386,0.746255282282397,-0.0850181051014384,-0.0375371431085078,0.869469045981732,-0.0756371496492593,0.767751056175013,-0.0705910547458866,0.779834096570411,2817,7.94342776787637
"175",2302,2302,0.581416308871858,0.0801964092965112,13.7932851336969,0.00643146406405355,23,0.508294209952575,0.397212976011424,0.522518073075253,0.48306870596692,1.1438578238499,0.0731220989192826,0.184203332860434,1.46373946468238,0.0588982357966055,1.11271999731983,0.0983476029049384,1.20358926523316,45,3.80666248977032
"176",2303,2303,0.270653361755357,0.0458819185736496,16.9522810565058,0.00210515045199901,23,0.292201649712134,0.322801435601756,0.281948935848095,0.308634837742719,0.926255419919753,-0.0215482879567768,-0.0521480738463988,0.83845154297661,-0.0112955740927379,0.959937518264571,-0.0379814759873625,0.876937171885229,108,4.68213122712422
"177",2304,2304,0.491734423044211,0.0739809196198859,15.0448933718912,0.00547317646780401,23,0.496149433924808,0.380225444258229,0.501612590859633,0.450608976334901,0.991101449324103,-0.00441501088059743,0.111508978785982,1.29327069103311,-0.00987816781542172,0.980307177300926,0.0411254467093097,1.09126637255167,50,3.91202300542815
"178",2401,2401,0.351665060157986,0.0102791042636769,2.92298139003602,0.00010565998446354,24,0.355786890791053,0.279395837223525,0.354842441842801,0.317947056155665,0.988414888969343,-0.00412183063306659,0.0722692229344611,1.25866248993769,-0.00317738168481524,0.991045654887521,0.0337180040023212,1.10604911525211,2519,7.83161727635261
"179",2402,2402,0.375877178986402,0.0282138313923224,7.50613045154918,0.000796020281834395,24,0.384181204288591,0.314657459277494,0.38389732872292,0.352704727735005,0.978385133865238,-0.00830402530218949,0.0612197197089084,1.19455988696241,-0.00802014973651793,0.979108607597771,0.0231724512513974,1.06569929300411,344,5.8406416573734
"180",2403,2403,0.389239726763655,0.018194236034634,4.67430089572575,0.000331030224883974,24,0.3993270648235,0.296039733328744,0.39567684418778,0.377539395269674,0.974739157576752,-0.0100873380598445,0.0931999934349113,1.31482258272208,-0.00643711742412506,0.983731376959047,0.0117003314939809,1.03099102144194,837,6.72982407048948
"181",2501,2501,0.45843419477621,0.00949871675319124,2.0719913264385,9.0225619957356e-05,25,0.469512999922821,0.440495098332104,0.471171809521545,0.456020590983266,0.976403624290633,-0.0110788051466109,0.0179390964441057,1.04072484918,-0.012737614745335,0.972966093285017,0.00241360379294447,1.00529275177627,3294,8.09985791073758
"182",2502,2502,0.545049267717637,0.0344044867863917,6.31217925132869,0.001183668711035,25,0.552567999857362,0.451652199497125,0.544389416687621,0.524818714483084,0.986393109731895,-0.00751873213972543,0.0933970682205115,1.20678980048033,0.000659851030015868,1.00121209378762,0.020230553234553,1.03854769785502,245,5.50125821054473
"183",2503,2503,0.464477288424405,0.0241135022334329,5.19153526649936,0.000581460989961775,25,0.474819541800546,0.468034222708766,0.470687586170389,0.455593998100914,0.978218559967178,-0.0103422533761408,-0.00355693428436055,0.99240026880134,-0.00621029774598386,0.986805902835653,0.00888329032349106,1.0194982602065,520,6.25382881157547
"184",2504,2504,0.604004629329478,0.0782312945533894,12.9521018142255,0.00612013544749917,25,0.533524933571538,0.523815408477696,0.531013831527842,0.533443762700685,1.13210197185375,0.0704796957579398,0.0801892208517815,1.15308679270208,0.0729907978016355,1.13745554911748,0.0705608666287934,1.13227423687843,40,3.68887945411394
